frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud
92341,frame_092341.png,43.45,44.22,5.816,5.367,1.4826,1.4826,1980.97,981.59
92401,frame_092401.png,46.01,48.42,6.485,6.471,1.4826,1.4826,1738.06,833.99
92461,frame_092461.png,41.88,42.76,5.864,6.35,1.4826,1.4826,1737.27,864.17
92521,frame_092521.png,43.8,46.69,6.623,6.078,1.4826,1.4826,1675.8,841.83
92581,frame_092581.png,48.34,50.86,6.307,5.649,1.4826,1.4826,1481.83,748.25
92641,frame_092641.png,48.19,50.65,6.565,6.074,1.4826,1.4826,1571.27,794.49
92701,frame_092701.png,46.06,49.27,6.492,6.254,1.4826,1.4826,1529.45,783.1
92761,frame_092761.png,41.67,42.91,6.1,5.747,1.4826,1.4826,1592.74,842.19
92821,frame_092821.png,41.0,42.9,6.749,6.127,1.4826,1.4826,1513.93,762.04
92881,frame_092881.png,57.79,72.27,9.323,10.523,1.4826,1.4826,1099.29,394.9
92941,frame_092941.png,62.19,76.4,9.609,9.249,1.4826,1.4826,1110.44,413.75
93001,frame_093001.png,63.43,70.36,9.544,9.484,1.4826,1.4826,1001.65,380.71
93061,frame_093061.png,56.33,69.77,9.16,9.279,1.4826,1.4826,1134.84,409.18
93121,frame_093121.png,50.05,61.92,9.079,8.759,1.4826,1.4826,1141.94,393.16
93181,frame_093181.png,59.29,66.61,8.904,8.449,1.4826,1.4826,1174.06,460.16
93241,frame_093241.png,39.04,43.28,7.859,7.758,2.9652,2.9652,911.54,333.02
93301,frame_093301.png,45.34,54.28,6.733,6.587,2.9652,2.9652,1458.53,690.63
93361,frame_093361.png,45.83,52.13,5.854,5.733,2.9652,2.9652,1355.2,627.41
93421,frame_093421.png,42.68,53.35,5.465,5.673,2.9652,1.4826,1946.1,745.49
93481,frame_093481.png,37.32,44.75,4.973,5.091,2.9652,2.9652,1793.63,707.29
93541,frame_093541.png,37.73,49.72,6.621,7.127,1.4826,1.4826,1376.94,500.02
93601,frame_093601.png,33.57,45.48,5.939,6.115,1.4826,1.4826,1376.31,459.48
93661,frame_093661.png,50.15,53.63,6.254,5.884,2.9652,1.4826,1369.72,612.91
93721,frame_093721.png,40.64,50.08,5.312,5.388,2.9652,2.9652,1536.31,623.37
93781,frame_093781.png,40.67,50.72,6.572,6.331,1.4826,1.4826,1112.96,348.36
93841,frame_093841.png,40.59,50.46,6.904,6.604,1.4826,1.4826,1162.47,349.85
93901,frame_093901.png,52.67,62.82,8.156,8.065,1.4826,1.4826,758.97,174.58
93961,frame_093961.png,92.0,107.39,23.206,29.092,0.0,0.0,409.3,1.4
94021,frame_094021.png,93.23,107.42,23.629,28.992,0.0,0.0,357.68,9.7
94081,frame_094081.png,52.54,65.88,9.941,8.681,1.4826,1.4826,989.74,293.66
94141,frame_094141.png,55.07,59.8,7.354,5.483,2.9652,2.9652,1025.41,466.08
94201,frame_094201.png,53.74,55.8,7.335,6.213,1.4826,1.4826,1062.11,430.98
94261,frame_094261.png,34.21,41.96,5.321,5.595,2.9652,2.9652,1928.9,692.82
94321,frame_094321.png,48.97,55.05,5.435,5.351,1.4826,1.4826,1930.53,769.01
94381,frame_094381.png,57.53,65.31,6.627,6.428,1.4826,1.4826,1331.24,577.88
94441,frame_094441.png,39.72,47.48,5.681,5.539,2.9652,2.9652,1763.99,585.8
94501,frame_094501.png,38.83,48.69,5.873,6.069,2.9652,1.4826,1750.83,585.25
94561,frame_094561.png,48.43,57.83,5.742,6.262,1.4826,1.4826,1891.79,658.83
94621,frame_094621.png,50.68,58.5,6.133,6.512,1.4826,1.4826,1883.29,677.3
94681,frame_094681.png,48.79,55.47,6.046,5.87,1.4826,1.4826,1954.11,686.76
94741,frame_094741.png,52.99,61.82,6.285,6.22,1.4826,1.4826,1938.71,672.34
94801,frame_094801.png,47.52,60.86,6.405,6.324,1.4826,1.4826,2087.97,834.06
94861,frame_094861.png,41.35,51.45,5.668,6.018,2.9652,1.4826,1893.03,845.03
94921,frame_094921.png,35.08,45.81,5.527,6.28,2.9652,2.9652,2167.32,844.39
94981,frame_094981.png,35.97,46.58,5.284,5.781,2.9652,2.9652,2150.09,847.45
95041,frame_095041.png,37.38,47.95,5.276,5.82,2.9652,1.4826,2240.15,894.65
95101,frame_095101.png,33.03,44.98,5.115,5.883,2.9652,2.9652,2090.27,760.79
95161,frame_095161.png,34.28,44.33,5.099,5.877,2.9652,2.9652,2186.09,881.43
95221,frame_095221.png,38.48,46.92,5.732,6.106,2.9652,1.4826,2121.69,881.63
95281,frame_095281.png,33.0,43.84,5.435,6.001,2.9652,1.4826,2180.34,894.07
95341,frame_095341.png,40.96,50.71,6.08,6.228,2.9652,2.9652,1086.52,405.9
95401,frame_095401.png,48.87,55.22,6.736,6.514,2.9652,2.9652,1052.01,411.45
95461,frame_095461.png,56.21,59.36,6.894,6.431,1.4826,1.4826,818.03,301.18
95521,frame_095521.png,40.86,48.76,6.647,6.138,2.9652,2.9652,1172.53,433.61
95581,frame_095581.png,36.25,42.28,6.491,5.827,2.9652,2.9652,1222.76,463.23
95641,frame_095641.png,24.17,30.84,6.355,5.88,4.4477,4.4477,1439.24,519.67
95701,frame_095701.png,22.18,25.85,6.631,6.103,5.9303,4.4477,1492.32,528.56
95761,frame_095761.png,52.76,56.95,6.425,6.513,2.9652,2.9652,1069.82,458.54
95821,frame_095821.png,43.83,51.19,5.992,6.164,2.9652,2.9652,1222.13,494.76
95881,frame_095881.png,47.4,52.63,6.476,5.949,2.9652,2.9652,1179.18,533.11
95941,frame_095941.png,44.34,48.02,5.899,5.599,2.9652,2.9652,1147.15,483.75
96001,frame_096001.png,42.09,49.35,6.401,5.73,2.9652,2.9652,1209.42,502.87
96061,frame_096061.png,39.52,44.15,5.818,5.788,2.9652,2.9652,1201.07,523.69
96121,frame_096121.png,16.13,16.8,5.385,5.413,5.9303,5.9303,1566.47,581.81
96181,frame_096181.png,18.34,17.47,5.166,5.345,5.9303,5.9303,1531.48,565.3
96241,frame_096241.png,20.56,24.57,6.217,6.176,5.9303,4.4477,1426.44,521.43
96301,frame_096301.png,19.2,19.74,6.298,5.771,5.9303,5.9303,1334.49,485.09
96361,frame_096361.png,21.22,23.53,6.202,5.766,5.9303,4.4477,1257.15,447.08
96421,frame_096421.png,32.63,41.26,5.71,6.309,2.9652,2.9652,1466.6,555.65
96481,frame_096481.png,40.01,45.92,5.951,6.234,2.9652,2.9652,1695.33,595.88
96541,frame_096541.png,39.6,46.19,5.824,5.91,2.9652,2.9652,1638.56,575.88
96601,frame_096601.png,43.63,54.46,6.85,6.85,1.4826,1.4826,1429.35,573.52
96661,frame_096661.png,67.74,65.99,8.472,7.124,1.4826,1.4826,316.89,112.82
96721,frame_096721.png,41.25,50.94,7.131,7.86,1.4826,1.4826,1450.45,509.99
96781,frame_096781.png,53.28,55.93,8.131,8.125,1.4826,1.4826,1001.25,424.54
96841,frame_096841.png,47.45,52.39,6.827,6.998,2.9652,2.9652,1173.01,531.98
96901,frame_096901.png,49.56,49.17,6.497,6.17,2.9652,2.9652,1156.83,567.89
96961,frame_096961.png,53.42,54.95,6.469,6.052,1.4826,1.4826,816.15,352.59
97021,frame_097021.png,38.21,43.59,6.059,6.125,1.4826,1.4826,1042.36,293.08
97081,frame_097081.png,36.55,42.92,5.612,5.869,1.4826,1.4826,1155.1,344.97
97141,frame_097141.png,38.84,44.78,6.141,5.817,1.4826,1.4826,1104.73,350.01
97201,frame_097201.png,66.15,67.1,9.833,8.191,1.4826,1.4826,366.27,107.32
97261,frame_097261.png,42.51,51.62,6.97,6.656,1.4826,1.4826,671.9,127.56
97321,frame_097321.png,46.54,55.27,8.115,6.955,1.4826,1.4826,753.65,176.74
97381,frame_097381.png,43.29,51.51,7.116,6.72,1.4826,1.4826,706.62,158.11
97441,frame_097441.png,39.24,49.32,6.556,6.073,1.4826,1.4826,675.66,148.44
97501,frame_097501.png,31.59,36.92,5.075,4.795,2.9652,2.9652,922.96,250.81
97561,frame_097561.png,50.68,50.49,6.455,5.749,1.4826,1.4826,818.99,270.95
97621,frame_097621.png,72.33,70.78,8.469,6.958,1.4826,1.4826,368.53,218.79
97681,frame_097681.png,35.11,44.87,6.124,5.838,1.4826,1.4826,627.5,100.41
97741,frame_097741.png,38.2,44.7,6.193,5.669,1.4826,1.4826,720.28,168.07
97801,frame_097801.png,35.8,39.35,5.479,5.071,2.9652,1.4826,806.17,201.28
97861,frame_097861.png,33.19,39.65,5.752,5.681,2.9652,2.9652,868.53,254.43
97921,frame_097921.png,47.99,53.98,6.628,5.943,1.4826,1.4826,520.05,140.86
97981,frame_097981.png,27.52,34.83,4.974,5.095,2.9652,2.9652,791.26,186.23
98041,frame_098041.png,36.64,41.31,4.888,5.031,1.4826,1.4826,830.92,222.8
98101,frame_098101.png,52.75,64.23,10.296,8.75,1.4826,1.4826,896.24,285.09
98161,frame_098161.png,29.03,34.46,6.008,5.721,2.9652,2.9652,2389.84,957.87
98221,frame_098221.png,74.57,81.75,6.666,6.271,0.0,0.0,2248.81,1038.9
98281,frame_098281.png,32.95,36.15,4.718,4.379,4.4477,4.4477,1539.15,600.56
98341,frame_098341.png,35.34,37.11,8.032,6.041,5.9303,5.9303,1430.33,615.32
98401,frame_098401.png,91.37,109.99,21.839,26.244,0.0,0.0,374.2,12.72
98461,frame_098461.png,51.19,60.69,7.893,7.786,1.4826,1.4826,942.72,242.25
98521,frame_098521.png,35.37,46.99,6.109,6.014,1.4826,1.4826,939.37,249.68
98581,frame_098581.png,64.71,64.01,10.096,7.327,1.4826,1.4826,492.46,296.4
98641,frame_098641.png,37.31,44.21,5.06,5.374,1.4826,1.4826,884.11,253.31
98701,frame_098701.png,52.7,60.79,6.726,6.766,1.4826,1.4826,920.83,265.86
98761,frame_098761.png,54.55,62.32,8.177,7.138,1.4826,1.4826,953.23,295.94
98821,frame_098821.png,61.18,62.74,8.503,6.359,5.9303,5.9303,1730.02,827.43
98881,frame_098881.png,46.37,47.15,8.354,6.011,4.4477,4.4477,1229.06,609.81
98941,frame_098941.png,43.9,45.99,7.758,5.804,4.4477,4.4477,1006.87,473.55
99001,frame_099001.png,55.31,49.52,7.471,5.751,7.4129,7.4129,1628.8,803.7
99061,frame_099061.png,63.82,65.38,7.499,6.918,1.4826,1.4826,809.52,373.13
99121,frame_099121.png,27.08,29.16,6.901,5.243,5.9303,5.9303,1330.71,495.74
99181,frame_099181.png,107.98,109.0,11.2,7.293,5.9303,5.9303,2358.08,1356.8
99241,frame_099241.png,56.59,65.67,7.111,6.427,1.4826,1.4826,1679.38,714.77
99301,frame_099301.png,52.53,63.27,8.148,7.33,1.4826,1.4826,964.24,247.29
99361,frame_099361.png,38.64,43.69,5.229,5.205,1.4826,1.4826,1073.11,306.9
99421,frame_099421.png,35.63,40.04,5.191,4.911,2.9652,2.9652,1622.23,582.27
99481,frame_099481.png,33.61,38.66,4.894,5.332,2.9652,2.9652,1678.07,607.07
99541,frame_099541.png,51.98,58.96,6.047,5.475,1.4826,1.4826,1196.7,479.83
99601,frame_099601.png,36.49,42.95,5.307,5.205,2.9652,2.9652,1369.28,471.46
99661,frame_099661.png,41.58,49.94,5.241,5.909,1.4826,1.4826,2080.32,857.84
99721,frame_099721.png,47.25,55.47,4.846,5.354,1.4826,1.4826,2317.57,909.13
99781,frame_099781.png,47.14,57.87,6.71,6.649,1.4826,1.4826,1896.54,775.2
99841,frame_099841.png,50.8,65.99,7.559,7.875,1.4826,1.4826,2197.11,881.4
99901,frame_099901.png,69.41,78.98,6.288,5.445,0.0,0.0,1958.1,875.67
99961,frame_099961.png,69.03,81.43,6.141,6.397,0.0,0.0,2586.42,959.83
100021,frame_100021.png,62.86,73.88,5.555,6.215,0.0,0.0,2513.94,942.52
100081,frame_100081.png,96.33,106.4,20.997,23.164,0.0,0.0,227.26,16.89
100141,frame_100141.png,67.59,77.16,5.728,5.879,0.0,0.0,2007.86,896.98
100201,frame_100201.png,66.01,77.46,4.496,4.995,0.0,0.0,2621.96,995.46
100261,frame_100261.png,71.76,81.89,7.598,6.864,0.0,0.0,2163.37,955.79
100321,frame_100321.png,71.62,85.38,7.539,6.612,0.0,0.0,2687.7,1035.42
100381,frame_100381.png,68.53,80.65,6.014,6.033,0.0,0.0,2753.65,1041.7
100441,frame_100441.png,71.34,85.45,7.155,7.024,0.0,0.0,2463.48,1045.46
100501,frame_100501.png,72.43,86.46,7.103,6.836,0.0,0.0,2656.83,1043.64
100561,frame_100561.png,72.02,85.66,7.292,6.954,0.0,0.0,2691.26,1053.11
100621,frame_100621.png,72.91,87.59,7.07,7.149,0.0,0.0,2649.64,1051.46
100681,frame_100681.png,71.67,85.21,6.541,6.579,0.0,0.0,2672.22,1048.62
100741,frame_100741.png,72.12,85.15,5.955,5.886,0.0,0.0,2725.4,1046.28
100801,frame_100801.png,71.89,85.06,6.704,6.823,0.0,0.0,2740.1,1046.94
100861,frame_100861.png,72.37,85.98,6.095,6.329,0.0,0.0,2737.15,1044.03
100921,frame_100921.png,72.03,86.44,6.768,6.679,0.0,0.0,2709.54,1045.51
100981,frame_100981.png,72.43,86.62,6.201,6.407,0.0,0.0,2708.79,1039.6
101041,frame_101041.png,73.12,86.36,6.468,6.274,0.0,0.0,2691.38,1043.47
101101,frame_101101.png,71.76,84.1,6.558,6.451,0.0,0.0,2669.91,1040.01
101161,frame_101161.png,72.55,83.38,6.476,6.383,0.0,0.0,2631.35,1039.65
101221,frame_101221.png,73.05,85.02,6.776,7.05,0.0,0.0,2609.38,1019.18
101281,frame_101281.png,73.31,86.15,6.717,7.065,0.0,0.0,2585.62,1012.0
101341,frame_101341.png,69.57,80.63,6.053,6.42,0.0,0.0,2579.89,997.91
101401,frame_101401.png,69.77,81.23,6.017,6.048,0.0,0.0,2510.52,976.46
101461,frame_101461.png,70.33,80.87,5.891,6.407,0.0,0.0,2483.17,965.91
101521,frame_101521.png,69.62,80.36,5.861,5.585,0.0,0.0,2506.11,975.55
101581,frame_101581.png,68.48,78.77,5.658,5.84,0.0,0.0,2517.04,976.53
101641,frame_101641.png,69.43,79.84,5.775,6.29,0.0,0.0,2438.27,944.22
101701,frame_101701.png,68.61,78.39,5.754,6.268,0.0,0.0,2484.74,933.31
101761,frame_101761.png,67.13,76.43,5.547,5.807,0.0,0.0,2478.68,942.0
101821,frame_101821.png,66.78,75.97,10.017,5.561,0.0,0.0,2470.83,945.68
101881,frame_101881.png,66.65,75.6,5.796,6.019,0.0,0.0,2408.0,930.77
101941,frame_101941.png,65.83,76.05,5.201,4.952,0.0,0.0,2392.71,931.85
102001,frame_102001.png,65.25,77.64,4.589,4.38,0.0,0.0,2412.62,915.56
102061,frame_102061.png,61.26,71.46,5.017,4.673,0.0,0.0,2407.34,918.38
102121,frame_102121.png,63.9,74.91,5.602,4.923,0.0,0.0,2361.5,908.66
102181,frame_102181.png,64.81,74.87,5.751,5.104,0.0,0.0,2311.8,884.92
102241,frame_102241.png,60.78,68.85,5.066,4.625,0.0,0.0,2315.69,896.41
102301,frame_102301.png,58.82,66.72,5.019,4.447,0.0,0.0,2283.04,879.45
102361,frame_102361.png,54.83,63.26,4.814,4.292,0.0,0.0,1976.14,680.23
102421,frame_102421.png,57.34,63.06,5.165,4.75,1.4826,0.0,2188.36,856.69
102481,frame_102481.png,57.9,63.14,5.378,4.753,1.4826,1.4826,2028.1,852.89
102541,frame_102541.png,55.17,61.61,5.323,4.819,1.4826,1.4826,2035.25,818.25
102601,frame_102601.png,54.15,60.19,5.28,4.612,1.4826,1.4826,2012.75,808.72
102661,frame_102661.png,51.29,58.53,5.58,5.397,1.4826,1.4826,1947.8,798.98
102721,frame_102721.png,45.95,50.92,4.827,4.479,1.4826,1.4826,1987.22,798.8
102781,frame_102781.png,47.76,53.27,5.456,5.004,1.4826,1.4826,1923.24,779.1
102841,frame_102841.png,45.87,50.57,5.263,4.781,1.4826,1.4826,1886.67,772.49
102901,frame_102901.png,47.34,53.3,5.832,5.062,1.4826,1.4826,1905.25,770.16
102961,frame_102961.png,44.21,50.97,5.417,4.995,2.9652,1.4826,1865.49,732.02
103021,frame_103021.png,46.74,53.1,5.443,5.154,2.9652,1.4826,1744.46,723.22
103081,frame_103081.png,47.74,54.89,5.676,5.477,2.9652,1.4826,1802.17,718.67
103141,frame_103141.png,47.61,49.66,6.54,5.844,1.4826,1.4826,1532.23,675.07
103201,frame_103201.png,28.82,31.53,4.375,4.484,2.9652,2.9652,1679.12,638.32
103261,frame_103261.png,34.54,39.8,5.317,5.168,2.9652,2.9652,1773.46,660.8
103321,frame_103321.png,31.11,37.58,5.398,5.127,2.9652,2.9652,1199.39,395.97
103381,frame_103381.png,47.87,50.78,6.392,5.694,1.4826,1.4826,1535.29,622.27
103441,frame_103441.png,41.97,51.46,6.051,5.859,1.4826,1.4826,1620.75,688.39
103501,frame_103501.png,93.78,106.96,22.6,29.082,0.0,0.0,414.14,13.38
103561,frame_103561.png,40.09,48.13,5.971,6.583,1.4826,1.4826,1411.85,488.12
103621,frame_103621.png,68.64,74.25,11.607,8.232,0.0,0.0,1063.67,352.3
103681,frame_103681.png,35.43,39.57,5.64,5.516,2.9652,2.9652,1558.82,612.59
103741,frame_103741.png,38.24,42.72,5.846,5.875,2.9652,2.9652,1291.61,501.43
103801,frame_103801.png,37.6,43.42,5.178,4.61,2.9652,2.9652,1356.83,548.73
103861,frame_103861.png,26.03,27.5,4.193,4.329,2.9652,2.9652,1749.23,694.35
103921,frame_103921.png,54.69,56.65,7.34,6.053,1.4826,1.4826,1078.01,563.37
103981,frame_103981.png,33.31,35.88,5.073,4.67,2.9652,1.4826,1615.12,596.33
104041,frame_104041.png,43.76,41.85,5.829,5.01,2.9652,2.9652,989.42,513.89
104101,frame_104101.png,38.66,41.37,5.583,5.258,2.9652,2.9652,1302.67,525.33
104161,frame_104161.png,28.92,31.73,5.149,4.548,4.4477,4.4477,1281.6,483.67
104221,frame_104221.png,51.88,51.98,7.03,6.393,2.9652,2.9652,1010.32,502.84
104281,frame_104281.png,50.25,47.69,7.181,6.036,2.9652,2.9652,803.38,458.23
104341,frame_104341.png,33.14,36.74,5.569,4.746,2.9652,2.9652,1174.77,402.8
104401,frame_104401.png,61.26,57.42,7.265,6.249,2.9652,2.9652,513.42,257.61
104461,frame_104461.png,50.3,46.0,6.82,6.056,4.4477,4.4477,1411.7,793.2
104521,frame_104521.png,98.49,104.86,23.865,29.115,0.0,0.0,344.47,15.37
104581,frame_104581.png,51.25,52.66,6.488,5.821,2.9652,2.9652,1474.15,797.3
104641,frame_104641.png,52.76,49.99,6.367,6.102,2.9652,2.9652,910.01,492.34
104701,frame_104701.png,59.33,61.49,7.708,7.232,1.4826,1.4826,923.95,465.71
104761,frame_104761.png,49.62,46.44,5.82,4.881,1.4826,1.4826,925.48,480.99
104821,frame_104821.png,35.54,37.99,5.582,5.103,2.9652,2.9652,1360.77,464.02
104881,frame_104881.png,25.24,28.45,4.326,4.334,2.9652,2.9652,1349.16,480.32
104941,frame_104941.png,88.94,95.79,11.36,10.804,0.0,0.0,241.06,15.29
105001,frame_105001.png,35.39,39.67,5.846,4.793,2.9652,2.9652,1241.58,436.44
105061,frame_105061.png,31.64,34.05,4.783,4.402,2.9652,2.9652,1257.74,481.93
105121,frame_105121.png,34.88,40.69,5.943,5.616,2.9652,2.9652,1369.16,489.61
105181,frame_105181.png,52.1,51.07,7.095,6.341,1.4826,1.4826,1011.37,499.99
105241,frame_105241.png,26.52,28.15,4.954,4.443,4.4477,4.4477,1373.9,492.7
105301,frame_105301.png,49.74,47.65,6.48,5.187,2.9652,1.4826,891.56,548.34
105361,frame_105361.png,29.92,34.5,4.831,4.888,2.9652,2.9652,1324.04,457.48
105421,frame_105421.png,66.34,79.64,8.147,6.982,0.0,0.0,592.49,95.4
105481,frame_105481.png,35.87,39.19,5.402,4.803,2.9652,2.9652,1232.62,425.94
105541,frame_105541.png,38.62,36.89,5.539,4.748,2.9652,2.9652,1063.42,477.79
105601,frame_105601.png,32.22,35.39,5.217,4.836,2.9652,2.9652,1441.92,481.65
105661,frame_105661.png,37.97,44.16,5.911,5.605,2.9652,2.9652,1004.12,310.24
105721,frame_105721.png,32.03,35.73,4.892,4.777,2.9652,2.9652,1103.9,337.18
105781,frame_105781.png,28.67,30.14,4.106,3.929,4.4477,4.4477,1469.11,541.58
105841,frame_105841.png,36.83,38.44,5.826,5.067,2.9652,2.9652,1263.82,409.83
105901,frame_105901.png,39.88,39.86,6.095,5.114,2.9652,2.9652,1157.15,449.04
105961,frame_105961.png,39.08,40.71,5.551,4.82,2.9652,2.9652,1147.89,468.74
106021,frame_106021.png,35.45,37.36,4.693,4.384,2.9652,2.9652,1316.39,514.8
106081,frame_106081.png,44.51,47.2,5.596,5.259,1.4826,1.4826,1089.34,455.15
106141,frame_106141.png,62.73,62.72,9.02,6.512,0.0,1.4826,664.08,378.05
106201,frame_106201.png,41.78,42.77,5.961,5.763,2.9652,2.9652,1295.48,500.7
106261,frame_106261.png,30.76,33.0,4.599,4.396,2.9652,2.9652,1384.24,494.19
106321,frame_106321.png,47.73,44.52,5.74,5.119,2.9652,2.9652,991.23,509.11
106381,frame_106381.png,42.45,43.0,5.507,4.819,2.9652,1.4826,928.39,410.15
106441,frame_106441.png,66.68,71.03,7.579,6.852,1.4826,1.4826,853.44,482.71
106501,frame_106501.png,41.34,48.79,6.539,6.896,2.9652,2.9652,1345.32,519.98
106561,frame_106561.png,58.14,56.99,7.399,6.089,1.4826,1.4826,1020.51,526.73
106621,frame_106621.png,31.13,36.4,4.97,4.916,2.9652,2.9652,1341.64,439.03
106681,frame_106681.png,39.65,45.95,6.056,5.809,1.4826,1.4826,1097.79,346.19
106741,frame_106741.png,41.09,47.35,5.515,5.196,1.4826,1.4826,1124.05,340.69
106801,frame_106801.png,36.77,42.88,5.431,5.113,2.9652,1.4826,1416.63,495.45
106861,frame_106861.png,39.95,46.2,6.27,5.492,1.4826,1.4826,1323.39,472.61
106921,frame_106921.png,83.04,91.39,16.056,10.401,0.0,0.0,280.66,112.54
106981,frame_106981.png,43.81,55.4,10.293,8.676,2.9652,2.9652,1135.49,462.37
107041,frame_107041.png,55.52,54.75,5.815,5.113,1.4826,1.4826,1783.46,810.29
107101,frame_107101.png,51.05,51.3,12.973,8.037,2.9652,2.9652,945.22,391.42
107161,frame_107161.png,30.91,34.79,4.799,4.943,2.9652,2.9652,1242.58,396.41
107221,frame_107221.png,57.03,62.11,7.264,6.639,1.4826,1.4826,883.52,352.63
107281,frame_107281.png,27.18,32.75,4.334,4.281,2.9652,2.9652,1026.15,313.19
107341,frame_107341.png,28.83,34.71,4.399,4.452,4.4477,4.4477,1006.46,328.03
107401,frame_107401.png,23.88,29.09,3.694,4.055,4.4477,4.4477,935.03,328.07
107461,frame_107461.png,29.02,37.06,5.032,5.112,2.9652,2.9652,878.47,293.04
107521,frame_107521.png,69.34,62.2,7.589,6.046,1.4826,1.4826,199.14,130.75
107581,frame_107581.png,52.1,46.65,6.38,5.805,1.4826,1.4826,638.04,370.08
107641,frame_107641.png,87.75,108.71,23.638,29.483,0.0,0.0,486.05,10.08
107701,frame_107701.png,34.0,36.49,4.857,4.403,4.4477,4.4477,1001.47,311.05
107761,frame_107761.png,36.96,39.16,5.7,4.975,2.9652,2.9652,990.66,312.89
107821,frame_107821.png,21.36,29.45,4.28,4.357,2.9652,2.9652,558.95,69.63
107881,frame_107881.png,35.3,37.33,5.597,5.193,2.9652,2.9652,814.56,268.81
107941,frame_107941.png,33.01,37.78,5.466,4.754,2.9652,2.9652,904.56,269.55
108001,frame_108001.png,85.17,91.29,10.795,8.221,0.0,0.0,204.64,23.07
108061,frame_108061.png,54.28,57.04,6.756,6.148,1.4826,1.4826,750.81,383.42
108121,frame_108121.png,44.25,43.11,5.987,5.398,2.9652,2.9652,777.78,369.2
108181,frame_108181.png,28.4,30.85,4.573,4.202,4.4477,4.4477,1042.86,351.62
108241,frame_108241.png,24.63,30.03,5.11,4.988,2.9652,2.9652,916.63,269.18
108301,frame_108301.png,29.27,32.08,5.022,4.62,4.4477,2.9652,1045.11,414.05
108361,frame_108361.png,59.12,55.68,6.993,6.327,1.4826,1.4826,635.35,407.09
108421,frame_108421.png,31.43,34.65,5.63,5.212,4.4477,4.4477,1085.88,412.74
108481,frame_108481.png,37.87,38.89,5.741,5.546,2.9652,2.9652,963.12,357.61
108541,frame_108541.png,31.7,33.87,5.456,4.976,2.9652,2.9652,894.88,284.54
108601,frame_108601.png,41.67,42.07,6.077,5.337,2.9652,1.4826,675.37,204.11
108661,frame_108661.png,86.13,92.08,12.975,11.892,0.0,0.0,230.27,17.16
108721,frame_108721.png,41.74,42.87,5.604,5.487,2.9652,2.9652,1137.59,405.84
108781,frame_108781.png,36.77,36.79,4.821,4.574,2.9652,2.9652,1181.68,414.89
108841,frame_108841.png,44.02,49.45,6.519,6.101,2.9652,2.9652,1050.27,358.52
108901,frame_108901.png,39.45,43.51,5.582,5.781,2.9652,2.9652,1038.7,406.97
108961,frame_108961.png,50.68,48.62,6.198,5.449,2.9652,2.9652,838.16,472.11
109021,frame_109021.png,35.92,40.34,5.575,5.276,2.9652,2.9652,1138.38,402.44
109081,frame_109081.png,34.54,40.05,5.341,5.01,2.9652,2.9652,1536.62,569.16
109141,frame_109141.png,38.27,40.26,5.49,4.881,2.9652,2.9652,1132.13,389.78
109201,frame_109201.png,35.11,37.18,4.848,4.908,2.9652,2.9652,1275.33,433.51
109261,frame_109261.png,31.99,34.4,4.078,4.272,2.9652,2.9652,1238.12,393.88
109321,frame_109321.png,35.61,37.15,4.929,4.696,1.4826,1.4826,1269.92,453.63
109381,frame_109381.png,54.72,52.11,7.048,5.893,1.4826,1.4826,957.18,526.09
109441,frame_109441.png,59.71,59.04,7.323,5.818,1.4826,1.4826,867.26,450.73
109501,frame_109501.png,40.87,46.96,4.728,4.969,1.4826,1.4826,1232.52,405.11
109561,frame_109561.png,80.94,81.65,11.905,9.794,0.0,0.0,299.12,6.49
109621,frame_109621.png,45.04,49.68,5.782,5.529,2.9652,2.9652,1518.76,663.46
109681,frame_109681.png,37.38,36.63,5.85,4.958,2.9652,2.9652,898.97,388.22
109741,frame_109741.png,32.36,34.45,5.079,4.6,2.9652,2.9652,1088.39,349.16
109801,frame_109801.png,46.76,50.36,7.3,6.714,1.4826,1.4826,976.72,345.45
109861,frame_109861.png,60.09,62.54,7.7,5.726,1.4826,1.4826,741.17,308.94
109921,frame_109921.png,34.11,41.85,4.956,4.903,2.9652,2.9652,1078.96,328.41
109981,frame_109981.png,39.47,44.98,5.734,5.32,2.9652,2.9652,1343.02,549.48
110041,frame_110041.png,40.32,37.9,5.914,5.058,2.9652,2.9652,962.18,413.68
110101,frame_110101.png,27.4,29.16,4.393,4.432,4.4477,2.9652,1350.41,454.41
110161,frame_110161.png,40.74,39.54,5.789,5.295,2.9652,2.9652,1178.77,506.11
110221,frame_110221.png,44.6,45.08,5.808,5.12,1.4826,1.4826,1219.63,478.57
