frame_idx,nombre_archivo,mae_hud,mae_termico,sobel_energia,var_lap_sin_hud,var_lap_denoised,sigma_orig,sigma_sin_hud,sigma_denoised
283,frame_65294.png,5.8776,8.4077,67.38,1264.02,333.12,14.8258,13.3432,10.3781
284,frame_65295.png,6.6666,9.3916,78.829,1780.86,325.25,20.7561,17.791,10.3781
285,frame_65296.png,6.3962,9.2144,75.424,1668.88,326.72,16.3084,14.8258,10.3781
286,frame_65297.png,6.3662,9.1736,75.523,1653.87,326.7,16.3084,14.8258,10.3781
287,frame_65298.png,5.5302,8.1291,63.049,1114.94,333.67,10.3781,10.3781,10.3781
288,frame_65299.png,5.895,8.7966,69.533,1321.19,339.05,14.8258,13.3432,11.8606
289,frame_65300.png,5.8805,8.6998,68.364,1305.59,341.26,14.8258,13.3432,11.8606
290,frame_65301.png,6.5405,9.4413,78.479,1771.05,329.12,20.7561,17.791,10.3781
291,frame_65302.png,6.9531,9.987,83.706,2097.28,342.16,22.2387,19.2735,11.8606
292,frame_65303.png,6.4788,9.1176,77.021,1740.57,336.96,16.3084,14.8258,10.3781
293,frame_65304.png,5.646,7.6475,62.234,1108.51,351.04,10.3781,10.3781,11.8606
294,frame_65305.png,6.039,8.0804,68.94,1309.14,359.85,14.8258,13.3432,11.8606
295,frame_65306.png,5.9475,7.8358,67.458,1254.17,350.36,14.8258,13.3432,11.8606
296,frame_65307.png,6.6905,9.1163,80.227,1861.67,341.27,20.7561,17.791,11.8606
297,frame_65308.png,7.0534,9.8675,82.9,2087.12,369.36,22.2387,19.2735,11.8606
298,frame_65309.png,6.6804,9.6968,77.044,1772.8,367.64,16.3084,14.8258,11.8606
299,frame_65310.png,5.5956,8.8908,61.605,1068.5,364.39,10.3781,8.8955,11.8606
300,frame_65311.png,7.4168,11.8142,90.83,2668.09,356.37,29.6516,25.2039,11.8606
301,frame_65312.png,6.077,9.6758,69.586,1477.16,339.68,13.3432,11.8606,11.8606
302,frame_65313.png,6.2413,9.7285,71.904,1552.15,328.99,14.8258,13.3432,10.3781
303,frame_65314.png,6.2973,10.0027,73.141,1575.49,346.01,14.8258,13.3432,11.8606
304,frame_65315.png,6.2714,9.8885,72.192,1539.04,324.86,14.8258,13.3432,10.3781
305,frame_65316.png,5.4273,8.7665,60.28,1060.7,315.92,10.3781,8.8955,10.3781
306,frame_65317.png,5.8306,9.5133,68.181,1320.3,311.33,14.8258,13.3432,10.3781
307,frame_65318.png,6.6657,10.4975,79.038,1889.9,315.29,20.7561,17.791,10.3781
308,frame_65319.png,5.4268,9.0308,61.136,1123.98,301.56,10.3781,8.8955,10.3781
309,frame_65320.png,5.7653,9.5871,68.146,1312.44,309.23,14.8258,11.8606,10.3781
310,frame_65321.png,6.0369,10.0448,72.816,1547.72,313.06,16.3084,14.8258,10.3781
311,frame_65322.png,5.3013,9.321,61.785,1098.74,311.87,10.3781,8.8955,10.3781
312,frame_65323.png,5.7694,9.921,69.207,1365.26,330.09,14.8258,13.3432,10.3781
313,frame_65324.png,5.8164,9.954,67.854,1313.29,344.02,13.3432,11.8606,10.3781
314,frame_65325.png,6.7023,11.0015,80.247,1923.25,332.3,20.7561,17.791,10.3781
315,frame_65326.png,6.441,10.4964,74.394,1656.8,332.76,16.3084,14.8258,10.3781
316,frame_65327.png,6.4564,10.6579,74.978,1670.14,329.72,16.3084,14.8258,10.3781
317,frame_65328.png,5.5531,9.5095,60.38,1071.29,332.74,8.8955,8.8955,10.3781
318,frame_65329.png,5.9992,10.081,68.122,1324.39,328.56,14.8258,13.3432,10.3781
319,frame_65330.png,6.0761,10.296,67.846,1312.99,326.0,13.3432,11.8606,10.3781
320,frame_65331.png,6.3436,10.3728,71.79,1506.97,315.53,14.8258,13.3432,10.3781
321,frame_65332.png,6.508,10.9096,75.011,1638.47,324.78,16.3084,14.8258,10.3781
322,frame_65333.png,6.5783,11.1324,74.503,1634.18,323.52,14.8258,13.3432,10.3781
323,frame_65334.png,5.6601,9.952,61.149,1108.82,335.07,10.3781,8.8955,10.3781
324,frame_65335.png,6.1373,10.5597,68.946,1337.73,341.05,14.8258,13.3432,10.3781
325,frame_65336.png,6.0241,10.3028,66.976,1316.96,340.23,13.3432,11.8606,10.3781
326,frame_65337.png,6.9097,10.487,79.793,1911.97,332.43,20.7561,17.791,10.3781
327,frame_65338.png,6.7607,9.442,77.162,1731.79,362.71,16.3084,16.3084,11.8606
328,frame_65339.png,6.7655,9.6172,77.754,1718.42,374.04,17.791,16.3084,11.8606
329,frame_65340.png,5.8791,7.8483,65.535,1184.36,375.6,11.8606,10.3781,11.8606
330,frame_65341.png,7.6396,10.6091,92.967,2722.32,380.69,31.1342,25.2039,11.8606
331,frame_65342.png,6.3961,8.4006,72.642,1576.52,374.51,14.8258,13.3432,11.8606
332,frame_65343.png,6.4867,8.3262,74.384,1562.96,366.79,16.3084,14.8258,11.8606
333,frame_65344.png,6.6182,8.8403,76.327,1673.94,379.9,17.791,14.8258,11.8606
334,frame_65345.png,6.6437,8.8538,75.525,1635.5,348.45,17.791,14.8258,10.3781
335,frame_65346.png,5.8086,7.3466,63.766,1146.26,355.29,11.8606,10.3781,10.3781
336,frame_65347.png,6.2013,7.8961,70.65,1349.89,363.89,16.3084,13.3432,11.8606
337,frame_65348.png,6.1546,8.0342,70.669,1366.47,371.21,16.3084,14.8258,11.8606
338,frame_65349.png,6.85,8.7967,81.246,1868.29,368.31,22.2387,19.2735,11.8606
339,frame_65350.png,6.6455,8.6129,77.509,1739.63,371.87,17.791,16.3084,11.8606
340,frame_65351.png,6.6145,8.297,76.567,1686.83,370.96,17.791,16.3084,11.8606
341,frame_65352.png,5.8617,7.3329,65.897,1191.12,369.06,11.8606,10.3781,11.8606
342,frame_65353.png,6.2452,8.0421,71.932,1401.09,369.09,16.3084,14.8258,11.8606
343,frame_65354.png,6.1973,8.0878,71.032,1375.81,365.95,16.3084,14.8258,11.8606
344,frame_65355.png,6.8756,9.1574,79.176,1787.7,352.6,20.7561,17.791,10.3781
345,frame_65356.png,7.0913,9.8498,83.19,2067.85,358.83,23.7213,19.2735,11.8606
346,frame_65357.png,6.7325,9.7047,77.047,1756.75,357.42,17.791,14.8258,11.8606
347,frame_65358.png,5.8619,8.6207,63.26,1118.84,343.59,10.3781,10.3781,10.3781
348,frame_65359.png,6.2126,9.3161,69.681,1334.52,333.08,14.8258,13.3432,10.3781
349,frame_65360.png,6.9637,10.6252,80.693,1905.54,328.55,20.7561,17.791,10.3781
350,frame_65361.png,5.6849,9.0027,62.528,1130.47,311.44,10.3781,8.8955,10.3781
351,frame_65362.png,6.056,9.9933,69.921,1323.82,318.97,14.8258,13.3432,10.3781
352,frame_65363.png,6.8157,11.1833,80.84,1924.74,326.62,20.7561,17.791,10.3781
353,frame_65364.png,5.5783,9.7486,61.984,1132.91,325.27,10.3781,8.8955,10.3781
354,frame_65365.png,6.0627,10.4153,68.612,1347.1,340.61,14.8258,11.8606,10.3781
355,frame_65366.png,5.9848,10.473,66.983,1297.01,354.97,13.3432,11.8606,10.3781
356,frame_65367.png,6.9028,11.3669,80.115,1940.78,338.05,20.7561,17.791,10.3781
357,frame_65368.png,6.6927,11.2516,75.341,1738.57,361.65,14.8258,14.8258,11.8606
358,frame_65369.png,6.5761,11.1361,74.393,1675.08,357.09,14.8258,13.3432,11.8606
359,frame_65370.png,5.6137,10.0562,60.484,1085.89,356.68,10.3781,8.8955,11.8606
360,frame_65371.png,7.481,12.7308,92.222,2691.52,360.11,29.6516,25.2039,11.8606
361,frame_65372.png,5.7121,9.9263,62.516,1189.14,355.16,8.8955,8.8955,11.8606
362,frame_65373.png,6.2509,10.305,71.31,1493.28,349.78,13.3432,13.3432,10.3781
363,frame_65374.png,6.5219,10.7839,75.781,1728.06,361.94,14.8258,14.8258,11.8606
364,frame_65375.png,6.6359,10.9024,75.514,1728.57,335.19,14.8258,14.8258,10.3781
365,frame_65376.png,5.6627,8.8907,61.996,1129.36,347.95,10.3781,8.8955,10.3781
366,frame_65377.png,5.8193,8.3456,64.158,1142.95,356.21,11.8606,10.3781,10.3781
367,frame_65378.png,6.1174,8.8038,69.091,1313.8,359.46,14.8258,13.3432,10.3781
368,frame_65379.png,6.9682,9.6091,81.38,1894.38,353.0,22.2387,19.2735,10.3781
369,frame_65380.png,6.8265,8.9797,78.29,1779.68,360.66,17.791,16.3084,10.3781
370,frame_65381.png,6.849,8.7463,78.09,1762.98,366.77,17.791,16.3084,10.3781
371,frame_65382.png,5.8644,7.419,65.356,1206.1,370.35,11.8606,10.3781,11.8606
372,frame_65383.png,6.2742,8.0088,72.198,1409.19,382.9,16.3084,14.8258,11.8606
373,frame_65384.png,5.871,7.3911,65.607,1163.71,393.37,13.3432,11.8606,11.8606
374,frame_65385.png,6.8662,8.6858,78.679,1729.1,385.96,20.7561,17.791,11.8606
375,frame_65386.png,7.3131,9.5286,85.541,2154.46,393.7,23.7213,20.7561,11.8606
376,frame_65387.png,7.4114,9.6289,86.383,2262.28,390.8,23.7213,20.7561,11.8606
377,frame_65388.png,6.0121,7.4518,66.615,1285.48,400.17,11.8606,10.3781,11.8606
378,frame_65389.png,5.9559,7.8069,67.069,1210.25,410.15,13.3432,11.8606,11.8606
379,frame_65390.png,6.1613,7.7802,68.859,1285.67,390.49,14.8258,13.3432,11.8606
380,frame_65391.png,7.0276,8.8028,80.529,1879.51,374.25,22.2387,17.791,11.8606
381,frame_65392.png,7.3335,9.5075,85.331,2177.2,385.94,23.7213,19.2735,11.8606
382,frame_65393.png,6.2654,7.9302,70.884,1446.57,374.44,13.3432,11.8606,11.8606
383,frame_65394.png,6.5407,8.711,76.179,1630.97,383.7,16.3084,14.8258,11.8606
384,frame_65395.png,6.7013,9.2277,77.101,1704.05,383.28,16.3084,14.8258,11.8606
385,frame_65396.png,5.7329,8.0212,63.923,1168.51,369.82,10.3781,10.3781,11.8606
386,frame_65397.png,6.7956,9.2364,78.206,1762.92,367.31,19.2735,16.3084,11.8606
387,frame_65398.png,7.2165,10.0641,84.177,2126.46,390.09,23.7213,19.2735,11.8606
388,frame_65399.png,6.7998,9.8935,78.419,1804.46,380.65,17.791,16.3084,11.8606
389,frame_65400.png,5.8355,8.7439,63.554,1154.78,385.0,10.3781,10.3781,11.8606
390,frame_65401.png,7.6291,11.631,94.317,2819.14,400.23,32.6168,25.2039,11.8606
391,frame_65402.png,5.9011,8.5537,65.276,1295.15,392.87,10.3781,10.3781,11.8606
392,frame_65403.png,6.4056,8.7983,74.435,1573.2,389.26,16.3084,14.8258,11.8606
393,frame_65404.png,6.7538,9.8754,78.707,1820.1,402.79,17.791,16.3084,11.8606
394,frame_65405.png,6.7101,9.0505,79.82,1875.24,364.08,17.791,16.3084,10.3781
395,frame_65406.png,5.8548,7.3353,65.729,1235.31,377.12,11.8606,10.3781,10.3781
396,frame_65407.png,5.9757,7.7428,67.245,1207.17,393.65,13.3432,11.8606,11.8606
397,frame_65408.png,5.774,7.3022,64.546,1113.78,399.78,11.8606,10.3781,11.8606
398,frame_65409.png,6.7739,8.5567,78.779,1728.32,386.62,20.7561,17.791,11.8606
399,frame_65410.png,7.2144,9.702,86.063,2227.11,383.11,23.7213,20.7561,11.8606
400,frame_65411.png,7.2891,9.8253,85.343,2241.89,382.0,23.7213,19.2735,11.8606
401,frame_65412.png,5.911,8.4945,65.849,1276.24,394.12,11.8606,10.3781,11.8606
402,frame_65413.png,5.864,8.8822,65.924,1188.62,386.21,11.8606,11.8606,11.8606
403,frame_65414.png,6.0337,9.2455,68.421,1299.12,373.96,14.8258,13.3432,11.8606
404,frame_65415.png,6.9759,10.4559,81.062,1932.61,350.19,22.2387,17.791,10.3781
405,frame_65416.png,6.7003,10.0492,76.69,1767.43,343.53,16.3084,14.8258,10.3781
406,frame_65417.png,6.6933,9.9634,77.671,1799.17,357.08,16.3084,14.8258,11.8606
407,frame_65418.png,5.8917,8.801,64.369,1199.55,348.47,11.8606,10.3781,10.3781
408,frame_65419.png,5.8361,8.8002,65.681,1174.85,332.66,11.8606,11.8606,10.3781
409,frame_65420.png,6.8349,10.0217,79.6,1849.15,328.87,20.7561,17.791,10.3781
410,frame_65421.png,5.783,8.5919,64.825,1183.0,307.33,11.8606,10.3781,10.3781
411,frame_65422.png,6.2981,9.3883,71.855,1403.23,308.12,16.3084,13.3432,10.3781
412,frame_65423.png,6.5238,9.6956,76.211,1647.62,317.78,17.791,14.8258,10.3781
413,frame_65424.png,5.7947,8.5672,64.313,1147.23,311.95,11.8606,10.3781,10.3781
414,frame_65425.png,6.2203,9.1547,71.049,1391.69,326.08,16.3084,13.3432,10.3781
415,frame_65426.png,6.207,8.9248,70.469,1370.72,338.66,16.3084,13.3432,10.3781
416,frame_65427.png,7.0139,9.8128,81.36,1904.4,333.25,22.2387,17.791,10.3781
417,frame_65428.png,6.8081,9.5227,79.492,1826.79,371.53,17.791,16.3084,11.8606
418,frame_65429.png,6.6421,9.5526,77.427,1700.11,377.59,16.3084,14.8258,11.8606
419,frame_65430.png,5.816,8.1032,64.652,1143.54,381.22,11.8606,10.3781,11.8606
420,frame_65431.png,7.5637,10.6598,94.14,2764.93,387.87,31.1342,25.2039,11.8606
421,frame_65432.png,5.9586,7.6635,66.459,1305.91,385.17,10.3781,10.3781,11.8606
422,frame_65433.png,6.4761,7.9909,73.709,1514.35,384.31,16.3084,14.8258,11.8606
423,frame_65434.png,6.6631,8.3312,76.391,1649.95,404.65,17.791,14.8258,11.8606
424,frame_65435.png,6.7081,8.4473,78.364,1738.15,376.22,17.791,16.3084,11.8606
425,frame_65436.png,5.8639,7.1538,65.76,1204.22,368.83,11.8606,11.8606,11.8606
426,frame_65437.png,6.2938,7.7787,72.665,1430.33,365.01,16.3084,14.8258,11.8606
427,frame_65438.png,6.6234,8.3678,77.253,1651.46,366.85,17.791,16.3084,11.8606
428,frame_65439.png,5.9548,7.1804,65.908,1190.53,353.46,11.8606,11.8606,10.3781
429,frame_65440.png,6.3211,7.9429,72.269,1393.22,362.81,16.3084,14.8258,11.8606
430,frame_65441.png,7.0055,9.0629,82.923,1972.38,369.92,23.7213,19.2735,11.8606
431,frame_65442.png,5.9421,7.4117,68.2,1297.3,369.49,11.8606,11.8606,11.8606
432,frame_65443.png,6.3437,8.0313,73.738,1457.45,388.78,16.3084,14.8258,11.8606
433,frame_65444.png,6.3177,7.8007,72.581,1422.74,402.5,16.3084,14.8258,11.8606
434,frame_65445.png,7.1065,8.8757,81.759,1894.19,386.81,22.2387,19.2735,11.8606
435,frame_65446.png,6.8883,8.8527,80.04,1849.73,391.83,19.2735,17.791,11.8606
436,frame_65447.png,6.8735,8.4206,77.524,1735.61,386.09,17.791,16.3084,11.8606
437,frame_65448.png,5.9626,7.3408,65.161,1182.26,385.91,11.8606,10.3781,11.8606
438,frame_65449.png,6.3666,8.1071,72.114,1426.71,375.12,16.3084,14.8258,11.8606
439,frame_65450.png,6.3278,8.1495,70.465,1362.95,367.84,16.3084,13.3432,11.8606
440,frame_65451.png,7.0086,9.1487,82.155,1946.75,354.44,23.7213,19.2735,11.8606
441,frame_65452.png,6.7155,9.0677,79.18,1802.69,357.92,17.791,16.3084,11.8606
442,frame_65453.png,6.7039,9.0064,78.173,1760.93,358.93,17.791,16.3084,11.8606
443,frame_65454.png,5.8889,7.5994,64.809,1181.59,363.57,11.8606,10.3781,11.8606
444,frame_65455.png,6.3152,8.2574,71.995,1393.22,363.17,16.3084,14.8258,11.8606
445,frame_65456.png,6.2432,7.9582,71.085,1373.5,363.55,16.3084,14.8258,11.8606
446,frame_65457.png,7.026,8.8981,81.522,1888.95,359.96,22.2387,19.2735,11.8606
447,frame_65458.png,6.8154,8.9094,80.002,1825.62,399.11,19.2735,17.791,11.8606
448,frame_65459.png,6.7211,8.6909,77.54,1689.91,409.65,17.791,16.3084,13.3432
449,frame_65460.png,5.9111,7.7885,66.46,1216.92,422.99,11.8606,11.8606,13.3432
450,frame_65461.png,7.629,10.8899,93.84,2768.6,429.4,31.1342,25.2039,13.3432
451,frame_65462.png,6.4574,8.2984,74.008,1612.12,413.07,14.8258,13.3432,13.3432
452,frame_65463.png,7.0783,9.1748,83.7,2063.88,413.98,22.2387,19.2735,13.3432
453,frame_65464.png,6.9004,8.6155,78.491,1812.24,431.27,17.791,16.3084,13.3432
454,frame_65465.png,6.1659,7.8181,70.232,1351.3,388.53,13.3432,13.3432,11.8606
455,frame_65466.png,6.5409,8.1282,75.245,1576.12,390.34,17.791,14.8258,11.8606
456,frame_65467.png,6.6937,8.4212,77.051,1671.65,383.01,17.791,16.3084,11.8606
457,frame_65468.png,5.8859,7.2134,66.159,1190.85,375.31,11.8606,11.8606,11.8606
458,frame_65469.png,6.4045,7.9364,73.512,1481.31,376.63,16.3084,14.8258,11.8606
459,frame_65470.png,6.6284,8.3623,77.346,1679.71,373.1,17.791,16.3084,11.8606
460,frame_65471.png,6.694,8.7392,77.668,1724.06,367.25,17.791,16.3084,11.8606
461,frame_65472.png,5.9613,7.2412,65.862,1195.03,380.22,11.8606,10.3781,11.8606
462,frame_65473.png,6.3553,7.6847,71.667,1398.92,390.96,16.3084,14.8258,11.8606
463,frame_65474.png,6.2705,7.7279,71.155,1399.89,396.86,16.3084,14.8258,11.8606
464,frame_65475.png,7.0408,8.7946,81.772,1909.75,387.03,22.2387,19.2735,11.8606
465,frame_65476.png,6.7696,8.4963,78.162,1757.91,383.37,17.791,16.3084,11.8606
466,frame_65477.png,6.7211,8.7858,78.848,1781.3,371.98,17.791,16.3084,11.8606
467,frame_65478.png,5.9129,7.7393,66.429,1207.06,369.62,11.8606,11.8606,11.8606
468,frame_65479.png,6.2923,8.7288,72.098,1457.81,355.62,16.3084,14.8258,11.8606
469,frame_65480.png,6.2585,10.2112,70.557,1403.77,345.87,14.8258,13.3432,11.8606
470,frame_65481.png,7.1107,9.2991,79.752,1943.82,329.23,20.7561,17.791,10.3781
471,frame_65482.png,6.8316,10.1806,77.504,1814.15,329.87,16.3084,14.8258,10.3781
472,frame_65483.png,6.7407,13.0522,75.328,1680.29,284.33,16.3084,14.8258,10.3781
473,frame_65484.png,5.5987,16.5952,58.488,1070.4,270.19,8.8955,8.8955,10.3781
474,frame_65485.png,5.2786,40.0032,68.219,1399.79,244.07,10.3781,10.3781,8.8955
475,frame_65486.png,3.5056,64.5425,26.982,345.49,198.84,2.9652,2.9652,8.8955
476,frame_65487.png,3.8671,12.7173,55.417,1096.44,195.78,5.9303,5.9303,7.4129
477,frame_65488.png,3.7486,7.141,52.531,907.08,202.68,7.4129,7.4129,7.4129
478,frame_65489.png,3.6369,9.5939,50.627,773.43,188.22,7.4129,7.4129,5.9303
479,frame_65490.png,3.2473,5.2489,38.573,465.84,222.02,5.9303,4.4477,5.9303
480,frame_65491.png,4.0801,8.0471,59.073,1202.58,241.83,13.3432,11.8606,7.4129
481,frame_65492.png,3.4448,6.5596,42.637,595.51,233.44,5.9303,5.9303,5.9303
482,frame_65493.png,4.1388,8.2793,60.984,1149.71,240.62,13.3432,11.8606,7.4129
483,frame_65494.png,4.1255,8.4129,61.251,1297.85,258.31,10.3781,10.3781,7.4129
484,frame_65495.png,3.4195,6.2153,42.501,593.36,238.37,5.9303,5.9303,7.4129
485,frame_65496.png,3.9247,6.9401,56.671,931.05,323.49,10.3781,8.8955,10.3781
486,frame_65497.png,4.1696,21.3018,62.674,1316.63,321.48,11.8606,10.3781,10.3781
487,frame_65498.png,3.447,28.9708,44.18,702.21,346.31,5.9303,5.9303,10.3781
488,frame_65499.png,7.1066,18.0492,119.311,4602.71,383.34,45.96,37.0645,11.8606
489,frame_65500.png,7.2148,95.1265,45.103,801.2,371.34,4.4477,2.9652,11.8606
490,frame_65501.png,7.4399,18.1189,120.928,3396.5,390.52,32.6168,25.2039,11.8606
491,frame_65502.png,5.4719,25.5528,85.713,1561.74,424.5,11.8606,10.3781,13.3432
492,frame_65503.png,5.526,21.9045,94.723,1682.42,420.24,17.791,14.8258,11.8606
493,frame_65504.png,5.537,11.1366,98.512,1781.48,514.92,20.7561,16.3084,13.3432
494,frame_65505.png,5.9071,10.4224,108.239,2191.04,559.18,25.2039,20.7561,13.3432
495,frame_65506.png,6.157,10.1895,112.111,2397.85,637.78,28.169,22.2387,13.3432
496,frame_65507.png,6.2293,9.751,113.756,2484.23,679.87,28.169,22.2387,14.8258
497,frame_65508.png,5.8588,8.701,106.761,2133.24,709.83,23.7213,19.2735,14.8258
498,frame_65509.png,5.7864,8.8885,107.112,2105.26,753.74,23.7213,19.2735,14.8258
499,frame_65510.png,5.7041,8.9819,106.49,2042.03,792.54,23.7213,19.2735,14.8258
500,frame_65511.png,5.9527,9.0114,111.603,2311.45,821.26,28.169,22.2387,14.8258
501,frame_65512.png,6.1593,9.5313,114.638,2483.51,817.49,29.6516,23.7213,14.8258
502,frame_65513.png,6.2165,9.8383,114.723,2495.25,808.89,29.6516,22.2387,14.8258
503,frame_65514.png,5.8278,8.3991,106.979,2136.42,816.31,23.7213,19.2735,14.8258
504,frame_65515.png,5.7339,8.8222,107.083,2064.51,832.84,23.7213,19.2735,16.3084
505,frame_65516.png,5.649,8.7005,105.534,1981.91,845.22,23.7213,19.2735,16.3084
506,frame_65517.png,6.2346,9.7382,116.457,2562.2,852.66,31.1342,25.2039,16.3084
507,frame_65518.png,6.5755,10.9296,120.249,2861.94,834.45,34.0993,26.6864,16.3084
508,frame_65519.png,6.3278,10.2263,116.616,2658.25,826.7,29.6516,23.7213,16.3084
509,frame_65520.png,5.9005,9.9596,108.497,2224.1,842.66,25.2039,19.2735,16.3084
510,frame_65521.png,6.6019,11.7792,125.777,3441.03,847.83,37.0645,29.6516,16.3084
511,frame_65522.png,5.8087,9.4159,108.922,2412.95,848.86,23.7213,19.2735,16.3084
512,frame_65523.png,5.9439,9.3919,111.792,2434.09,861.82,26.6864,20.7561,16.3084
513,frame_65524.png,5.9871,9.642,113.294,2487.98,896.17,28.169,22.2387,16.3084
514,frame_65525.png,6.1125,9.9182,115.112,2608.05,862.41,29.6516,22.2387,14.8258
515,frame_65526.png,5.702,8.4582,106.658,2166.98,823.74,23.7213,17.791,14.8258
516,frame_65527.png,5.6202,8.5138,106.578,2076.7,793.85,25.2039,19.2735,14.8258
517,frame_65528.png,5.8642,9.4971,111.618,2334.11,676.44,28.169,22.2387,14.8258
518,frame_65529.png,5.6266,9.4489,107.189,2106.52,561.57,25.2039,19.2735,13.3432
519,frame_65530.png,5.578,10.6168,107.562,2090.79,473.83,25.2039,19.2735,13.3432
520,frame_65531.png,5.8276,12.4852,111.617,2349.33,413.79,28.169,22.2387,11.8606
521,frame_65532.png,5.491,13.0915,103.936,2009.72,374.62,23.7213,17.791,11.8606
522,frame_65533.png,5.4556,14.2689,103.22,1980.38,351.59,22.2387,17.791,11.8606
523,frame_65534.png,5.353,14.2391,101.171,1856.29,356.29,22.2387,16.3084,11.8606
524,frame_65535.png,5.9564,15.4307,112.442,2429.14,341.87,29.6516,22.2387,11.8606
525,frame_65536.png,5.9437,14.9714,109.223,2343.23,344.29,26.6864,20.7561,11.8606
526,frame_65537.png,6.0069,15.1431,111.526,2440.89,340.26,28.169,20.7561,11.8606
527,frame_65538.png,5.5486,14.2,101.831,1980.21,343.62,22.2387,16.3084,11.8606
528,frame_65539.png,5.4729,14.5327,102.131,1925.72,337.08,22.2387,16.3084,11.8606
529,frame_65540.png,5.4505,14.4624,101.22,1866.18,334.21,22.2387,16.3084,11.8606
530,frame_65541.png,5.7088,14.7282,104.933,2083.22,324.34,25.2039,19.2735,11.8606
531,frame_65542.png,5.8621,15.4093,108.546,2267.82,320.64,26.6864,20.7561,11.8606
532,frame_65543.png,5.9772,15.5043,108.669,2318.15,317.21,26.6864,19.2735,11.8606
533,frame_65544.png,5.5318,14.6455,101.561,1946.36,318.41,22.2387,16.3084,11.8606
534,frame_65545.png,5.4238,14.7864,101.178,1892.45,285.51,22.2387,16.3084,10.3781
535,frame_65546.png,5.2798,15.4177,98.863,1775.83,250.63,20.7561,14.8258,10.3781
536,frame_65547.png,5.6514,18.946,105.031,2061.22,216.45,25.2039,19.2735,8.8955
537,frame_65548.png,4.0682,15.7044,55.569,596.9,196.76,5.9303,4.4477,8.8955
538,frame_65549.png,4.1919,13.4145,65.2,762.33,177.95,10.3781,7.4129,7.4129
539,frame_65550.png,4.0676,11.5625,64.134,694.36,161.37,10.3781,7.4129,7.4129
540,frame_65551.png,4.8754,12.4317,80.584,1315.49,142.25,19.2735,14.8258,7.4129
541,frame_65552.png,4.3932,11.9555,71.457,964.08,147.44,13.3432,10.3781,7.4129
542,frame_65553.png,4.5257,12.0091,73.038,983.02,147.66,16.3084,11.8606,7.4129
543,frame_65554.png,4.5147,12.0121,73.074,976.08,149.64,16.3084,11.8606,7.4129
544,frame_65555.png,4.3787,11.9071,69.67,865.54,139.33,13.3432,10.3781,7.4129
545,frame_65556.png,4.0628,11.4559,62.493,681.89,137.49,10.3781,7.4129,7.4129
546,frame_65557.png,4.1483,12.0861,65.033,739.54,137.09,10.3781,8.8955,7.4129
547,frame_65558.png,4.1196,12.1819,64.591,717.85,135.66,11.8606,8.8955,7.4129
548,frame_65559.png,4.311,12.4971,68.361,824.91,135.45,13.3432,10.3781,7.4129
549,frame_65560.png,4.4681,12.3972,69.635,862.43,138.42,13.3432,10.3781,7.4129
550,frame_65561.png,4.5122,12.3135,69.014,871.95,139.56,14.8258,10.3781,7.4129
551,frame_65562.png,4.2936,12.0187,65.658,766.74,143.0,11.8606,8.8955,7.4129
552,frame_65563.png,4.308,12.1811,66.426,779.69,146.57,11.8606,8.8955,7.4129
553,frame_65564.png,4.3028,11.6479,66.13,760.78,147.98,11.8606,8.8955,7.4129
554,frame_65565.png,4.5432,11.6228,72.562,923.03,148.13,14.8258,10.3781,7.4129
555,frame_65566.png,4.6451,11.5008,75.874,1007.39,151.55,14.8258,11.8606,7.4129
556,frame_65567.png,4.6478,11.602,75.502,1010.0,153.41,16.3084,11.8606,7.4129
557,frame_65568.png,4.4646,11.4176,71.301,889.64,156.74,13.3432,10.3781,7.4129
558,frame_65569.png,4.404,11.8034,70.749,864.87,159.5,13.3432,8.8955,7.4129
559,frame_65570.png,4.3508,11.9786,69.823,828.33,158.01,11.8606,8.8955,7.4129
560,frame_65571.png,4.5941,12.0884,74.529,970.8,158.45,14.8258,11.8606,7.4129
561,frame_65572.png,4.6191,11.8193,74.187,970.35,167.38,14.8258,10.3781,7.4129
562,frame_65573.png,4.4414,11.2607,71.912,899.69,193.46,13.3432,10.3781,7.4129
563,frame_65574.png,4.6288,9.4015,76.249,1029.26,246.04,14.8258,10.3781,7.4129
564,frame_65575.png,4.7499,8.0371,79.451,1134.95,304.02,16.3084,11.8606,7.4129
565,frame_65576.png,4.6042,7.504,76.7,1061.0,359.26,14.8258,10.3781,7.4129
566,frame_65577.png,4.8086,6.3324,81.46,1219.07,453.57,16.3084,13.3432,8.8955
567,frame_65578.png,4.8729,6.2329,83.857,1301.88,485.23,17.791,13.3432,8.8955
