frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud,brisque_denoised,niqe_denoised,sigma_denoised,var_lap_denoised
46651,frame_46651.png,41.53,33.49,3.71,3.392,28.169,22.2387,3119.29,2017.06,31.07,3.583,22.2387,1881.34
46681,frame_46681.png,40.15,31.6,3.97,3.443,28.169,22.2387,3216.97,2103.04,31.89,3.723,22.2387,1971.54
46711,frame_46711.png,39.14,28.42,6.231,5.326,23.7213,17.791,2671.46,1539.37,28.37,6.099,17.791,1347.8
46741,frame_46741.png,24.65,14.28,4.353,4.117,11.8606,8.8955,1804.72,487.97,24.51,5.265,10.3781,448.99
46771,frame_46771.png,30.83,23.03,3.806,3.642,19.2735,16.3084,2036.27,756.42,23.71,4.116,14.8258,680.08
46801,frame_46801.png,29.42,22.31,3.647,3.414,19.2735,16.3084,2010.09,734.85,23.03,4.016,14.8258,659.46
46831,frame_46831.png,32.25,24.31,3.952,3.602,17.791,14.8258,1963.23,683.27,24.3,4.131,14.8258,614.93
46861,frame_46861.png,30.82,22.93,3.817,3.483,17.791,14.8258,1939.85,699.89,23.15,4.277,14.8258,627.28
46891,frame_46891.png,29.66,21.9,3.565,3.371,20.7561,16.3084,1912.29,719.58,23.99,4.156,16.3084,638.79
46921,frame_46921.png,34.19,25.04,4.222,3.801,16.3084,13.3432,1849.95,785.72,24.84,4.108,13.3432,715.46
46951,frame_46951.png,38.55,29.49,3.57,3.463,17.791,14.8258,1806.9,902.77,35.21,4.118,13.3432,837.7
46981,frame_46981.png,37.19,29.2,3.543,3.462,16.3084,14.8258,1829.72,927.61,36.1,4.21,13.3432,848.04
47011,frame_47011.png,44.0,33.9,4.566,4.135,14.8258,11.8606,2099.7,919.15,37.5,5.776,11.8606,845.84
47041,frame_47041.png,35.03,27.5,3.622,3.359,17.791,14.8258,2016.86,922.21,29.15,4.095,13.3432,838.75
47071,frame_47071.png,40.35,34.03,3.841,3.631,17.791,14.8258,2114.48,957.68,32.49,4.043,14.8258,883.42
47101,frame_47101.png,41.56,34.95,4.237,3.8,23.7213,19.2735,2949.29,1767.74,36.3,3.805,19.2735,1667.26
47131,frame_47131.png,38.86,30.93,4.124,3.619,25.2039,19.2735,2868.12,1680.7,34.66,3.85,19.2735,1590.67
47161,frame_47161.png,40.21,32.5,3.9,3.498,25.2039,19.2735,2875.75,1683.81,32.88,3.838,19.2735,1593.01
47191,frame_47191.png,39.92,32.35,3.898,3.469,26.6864,20.7561,2913.14,1712.45,35.27,3.718,20.7561,1607.21
47221,frame_47221.png,39.84,30.88,3.994,3.552,26.6864,20.7561,2894.14,1729.39,35.97,3.724,20.7561,1616.08
47251,frame_47251.png,42.71,35.14,3.835,3.518,25.2039,20.7561,2808.19,1685.33,36.14,3.819,20.7561,1574.68
47281,frame_47281.png,40.46,31.97,3.987,3.616,25.2039,20.7561,2749.53,1660.8,34.74,3.871,20.7561,1557.66
47311,frame_47311.png,32.82,26.11,4.35,3.819,25.2039,20.7561,2658.37,1543.06,25.23,3.978,20.7561,1440.44
47341,frame_47341.png,31.9,25.48,4.365,3.84,25.2039,20.7561,2678.3,1480.71,24.93,4.044,20.7561,1378.99
47371,frame_47371.png,28.16,21.67,4.104,3.685,28.169,22.2387,2803.92,1568.05,22.3,3.911,22.2387,1462.07
47401,frame_47401.png,31.09,23.44,4.973,4.406,35.5819,28.169,3852.87,2495.26,21.4,4.222,29.6516,2258.92
47431,frame_47431.png,26.84,19.51,4.435,4.213,41.5122,32.6168,4102.52,2759.85,19.27,4.171,32.6168,2503.38
47461,frame_47461.png,33.4,26.28,5.084,4.684,37.0645,28.169,3835.1,2417.4,24.67,5.204,26.6864,2038.62
47491,frame_47491.png,33.35,23.13,5.302,4.432,31.1342,23.7213,3394.18,2018.84,32.08,5.424,23.7213,1710.23
47521,frame_47521.png,60.27,62.5,11.419,16.624,0.0,0.0,779.09,71.3,47.87,5.543,2.9652,64.41
47551,frame_47551.png,39.81,26.18,5.86,5.029,22.2387,19.2735,2519.92,1439.24,37.63,5.738,19.2735,1321.27
47581,frame_47581.png,40.16,26.53,5.984,5.117,22.2387,17.791,2438.77,1382.64,38.8,5.782,19.2735,1267.68
47611,frame_47611.png,42.08,29.39,6.17,5.756,19.2735,16.3084,2265.58,1244.2,53.08,7.289,17.791,1146.75
47641,frame_47641.png,35.54,26.37,4.64,4.607,28.169,22.2387,2589.52,1515.59,56.54,6.668,22.2387,1357.26
47671,frame_47671.png,37.28,27.36,5.111,4.93,23.7213,19.2735,2482.43,1431.72,55.33,7.013,20.7561,1296.67
47701,frame_47701.png,37.13,27.54,4.802,4.34,31.1342,23.7213,2993.64,1841.95,44.35,5.619,23.7213,1646.63
47731,frame_47731.png,36.64,28.18,5.217,4.286,31.1342,25.2039,3161.18,1919.15,48.73,5.783,25.2039,1710.99
47761,frame_47761.png,40.03,30.47,5.175,4.375,31.1342,25.2039,3172.68,1949.4,52.53,6.096,25.2039,1732.42
47791,frame_47791.png,39.66,29.92,5.187,4.684,31.1342,23.7213,3079.05,1886.58,58.74,7.291,23.7213,1671.07
47821,frame_47821.png,47.09,34.09,6.198,5.21,23.7213,19.2735,2796.24,1622.79,61.96,7.243,20.7561,1459.5
47851,frame_47851.png,40.2,30.11,5.442,4.509,31.1342,23.7213,3146.07,1916.36,49.45,5.729,25.2039,1690.49
47881,frame_47881.png,43.12,30.29,6.565,5.426,20.7561,17.791,2547.95,1392.83,55.69,6.698,17.791,1258.03
47911,frame_47911.png,45.6,33.13,7.178,5.54,20.7561,17.791,2559.72,1410.13,60.22,7.111,17.791,1285.97
47941,frame_47941.png,48.18,37.74,7.394,5.82,22.2387,17.791,2614.44,1488.33,67.85,7.589,17.791,1360.12
47971,frame_47971.png,53.36,43.49,8.293,6.142,22.2387,17.791,2704.58,1550.04,69.18,7.665,19.2735,1421.27
48001,frame_48001.png,26.8,21.28,3.85,3.401,23.7213,19.2735,2559.42,1410.02,22.11,3.685,19.2735,1328.3
48031,frame_48031.png,25.19,19.17,3.763,3.406,26.6864,20.7561,2571.49,1417.66,20.33,3.689,20.7561,1333.08
48061,frame_48061.png,25.76,19.69,3.519,3.19,26.6864,20.7561,2628.99,1459.65,19.62,3.515,20.7561,1324.89
48091,frame_48091.png,27.38,20.61,3.589,3.289,26.6864,20.7561,2645.0,1545.66,22.25,3.917,20.7561,1448.41
48121,frame_48121.png,31.4,24.28,3.378,3.091,22.2387,17.791,2422.95,1465.24,25.66,3.81,17.791,1394.98
48151,frame_48151.png,30.73,23.38,3.437,3.389,22.2387,17.791,2380.92,1452.76,25.98,3.958,17.791,1383.08
48181,frame_48181.png,36.45,22.71,7.864,6.392,10.3781,8.8955,1803.88,935.51,39.45,7.445,10.3781,879.46
48211,frame_48211.png,30.46,24.26,4.681,4.083,25.2039,19.2735,2545.93,1530.32,27.11,5.366,19.2735,1321.76
48241,frame_48241.png,30.55,24.49,5.025,4.093,35.5819,26.6864,3727.07,2352.17,26.12,4.153,28.169,2159.11
48271,frame_48271.png,76.73,79.79,7.612,8.195,0.0,0.0,787.47,88.77,41.61,5.214,2.9652,81.72
48301,frame_48301.png,26.92,20.07,4.339,3.814,31.1342,25.2039,3105.66,1942.06,19.98,4.859,25.2039,1715.1
48331,frame_48331.png,31.14,24.65,4.937,4.4,23.7213,19.2735,2455.73,1384.03,26.71,5.316,17.791,1200.0
48361,frame_48361.png,31.1,25.11,4.846,4.133,23.7213,19.2735,2440.55,1401.0,28.08,5.408,17.791,1198.85
48391,frame_48391.png,31.21,24.68,4.495,4.124,23.7213,19.2735,2568.18,1538.0,26.09,5.228,19.2735,1332.98
48421,frame_48421.png,30.15,19.34,4.316,3.908,23.7213,19.2735,2325.09,1333.35,18.89,4.385,17.791,1134.43
48451,frame_48451.png,30.13,22.84,4.412,4.108,28.169,22.2387,2651.09,1611.62,19.42,5.464,22.2387,1386.47
48481,frame_48481.png,28.2,21.27,3.855,3.531,29.6516,23.7213,2910.46,1892.6,22.92,3.892,23.7213,1780.48
48511,frame_48511.png,29.46,23.33,3.898,3.71,28.169,23.7213,2868.58,1859.6,24.78,4.08,23.7213,1752.81
48541,frame_48541.png,29.81,23.34,3.99,3.704,26.6864,22.2387,2727.09,1729.62,24.22,3.926,22.2387,1635.86
48571,frame_48571.png,30.1,24.13,4.043,3.566,25.2039,20.7561,2613.64,1641.0,24.87,3.929,20.7561,1559.17
48601,frame_48601.png,29.81,23.26,3.894,3.476,23.7213,20.7561,2582.75,1609.14,24.51,3.726,20.7561,1531.68
48631,frame_48631.png,31.18,25.66,3.989,3.57,23.7213,19.2735,2506.83,1543.71,26.5,3.872,19.2735,1469.67
48661,frame_48661.png,26.64,20.66,3.512,3.357,28.169,22.2387,2492.72,1553.76,23.26,3.947,22.2387,1462.68
48691,frame_48691.png,26.22,20.15,3.662,3.572,26.6864,22.2387,2457.62,1525.17,23.19,3.866,22.2387,1442.33
48721,frame_48721.png,29.92,24.12,3.86,3.61,20.7561,17.791,2213.58,1291.05,22.42,3.877,17.791,1168.35
48751,frame_48751.png,26.52,21.84,3.512,3.383,25.2039,20.7561,2327.18,1421.27,23.81,3.849,19.2735,1323.64
48781,frame_48781.png,79.33,83.61,8.06,7.489,34.0993,25.2039,2968.6,1820.83,80.02,8.938,25.2039,1543.59
48811,frame_48811.png,29.61,19.02,5.448,4.416,19.2735,16.3084,2182.98,1012.72,33.8,5.317,16.3084,947.3
48841,frame_48841.png,30.44,20.61,4.919,4.374,23.7213,19.2735,2528.14,1267.63,36.01,5.44,19.2735,1161.25
48871,frame_48871.png,28.27,18.6,4.903,4.617,19.2735,14.8258,2024.27,906.58,31.86,5.556,16.3084,848.27
48901,frame_48901.png,27.48,17.3,4.914,4.507,19.2735,16.3084,2132.38,927.94,30.73,5.493,16.3084,865.41
48931,frame_48931.png,28.94,19.57,4.702,4.35,20.7561,16.3084,2202.45,1002.6,33.47,5.205,16.3084,933.9
48961,frame_48961.png,30.65,23.36,4.573,4.372,28.169,22.2387,2850.54,1530.14,43.39,5.592,22.2387,1390.2
48991,frame_48991.png,40.29,31.38,5.504,4.48,31.1342,25.2039,3507.43,2133.22,51.34,5.661,25.2039,1921.21
49021,frame_49021.png,88.14,92.88,9.414,8.486,37.0645,28.169,3982.2,2667.9,115.65,10.414,28.169,2328.41
49051,frame_49051.png,27.12,20.07,3.733,3.371,31.1342,25.2039,3029.03,1971.27,22.02,3.612,25.2039,1834.75
49081,frame_49081.png,26.6,19.82,3.467,3.066,34.0993,25.2039,3114.85,2030.86,21.99,3.352,25.2039,1783.08
49111,frame_49111.png,31.33,18.91,5.786,4.52,20.7561,16.3084,2206.89,1153.23,36.67,5.517,16.3084,1029.74
49141,frame_49141.png,25.16,16.28,3.914,3.246,32.6168,25.2039,3076.97,1906.92,18.26,3.473,25.2039,1725.91
49171,frame_49171.png,26.19,18.8,3.891,3.034,31.1342,25.2039,2977.51,1852.5,20.87,3.478,25.2039,1706.4
49201,frame_49201.png,26.15,18.48,3.957,3.045,31.1342,23.7213,2968.6,1831.05,21.39,3.5,23.7213,1670.48
49231,frame_49231.png,26.18,17.9,3.73,3.186,31.1342,23.7213,2900.04,1773.1,20.29,3.709,23.7213,1626.86
49261,frame_49261.png,26.39,18.35,3.894,3.161,31.1342,25.2039,2931.07,1796.58,21.54,4.045,23.7213,1605.74
49291,frame_49291.png,26.9,19.17,3.671,3.049,31.1342,25.2039,2900.17,1802.6,22.53,3.551,23.7213,1644.98
49321,frame_49321.png,25.95,17.91,3.817,3.429,29.6516,22.2387,2712.95,1656.56,21.03,3.625,22.2387,1516.39
49351,frame_49351.png,27.01,19.47,4.057,3.487,28.169,22.2387,2636.64,1583.0,22.64,3.632,22.2387,1444.84
49381,frame_49381.png,27.76,18.77,4.068,3.451,28.169,20.7561,2631.23,1570.13,22.23,3.703,20.7561,1427.32
49411,frame_49411.png,27.1,18.29,3.964,3.506,28.169,22.2387,2750.07,1667.17,22.11,3.647,22.2387,1519.1
49441,frame_49441.png,26.47,18.92,3.846,3.499,28.169,22.2387,2761.39,1643.3,22.24,3.516,22.2387,1491.78
49471,frame_49471.png,27.67,19.62,3.817,3.066,32.6168,25.2039,2997.8,1837.93,22.57,3.192,23.7213,1665.35
49501,frame_49501.png,26.76,18.6,3.856,3.091,32.6168,25.2039,3031.16,1873.8,20.78,3.156,25.2039,1714.96
49531,frame_49531.png,27.35,19.35,3.948,3.123,31.1342,23.7213,2968.24,1803.77,21.31,3.286,23.7213,1662.37
49561,frame_49561.png,28.05,19.34,3.963,2.955,31.1342,23.7213,2918.34,1764.73,21.98,3.099,23.7213,1610.72
49591,frame_49591.png,27.24,18.83,4.046,3.15,31.1342,25.2039,2962.87,1788.83,21.0,3.146,23.7213,1632.77
49621,frame_49621.png,31.84,21.16,4.778,3.287,26.6864,20.7561,2508.57,1396.17,43.22,4.925,20.7561,1245.46
49651,frame_49651.png,32.33,22.95,4.169,3.332,38.5471,29.6516,3987.71,2709.99,30.16,3.816,29.6516,2429.94
49681,frame_49681.png,33.99,22.76,5.051,3.914,31.1342,23.7213,3430.7,2195.31,23.79,3.668,25.2039,2000.4
49711,frame_49711.png,35.27,24.09,4.753,3.899,31.1342,25.2039,3440.03,2196.32,25.72,3.839,25.2039,2011.01
49741,frame_49741.png,34.4,23.01,4.924,3.816,32.6168,25.2039,3662.62,2394.86,25.45,3.66,25.2039,2194.27
49771,frame_49771.png,39.88,29.52,3.919,3.198,31.1342,23.7213,3442.36,2313.47,29.85,3.388,23.7213,2125.63
49801,frame_49801.png,43.69,32.91,3.904,3.048,29.6516,22.2387,3320.73,2215.62,33.59,3.32,22.2387,2056.49
49831,frame_49831.png,47.81,34.9,6.249,4.939,14.8258,11.8606,2090.5,1185.91,49.69,5.775,11.8606,1109.73
49861,frame_49861.png,35.11,26.36,3.674,3.318,29.6516,22.2387,3325.18,2275.63,27.4,3.309,20.7561,2034.57
49891,frame_49891.png,29.68,22.05,3.572,2.884,40.0297,31.1342,3981.52,2776.07,23.18,3.226,31.1342,2590.7
49921,frame_49921.png,30.5,22.78,3.996,3.211,38.5471,29.6516,4067.41,2806.54,23.29,3.492,29.6516,2628.5
49951,frame_49951.png,27.91,20.99,3.872,3.155,41.5122,32.6168,4143.18,2949.06,21.97,3.419,32.6168,2750.46
49981,frame_49981.png,34.85,20.76,6.195,4.783,23.7213,19.2735,3160.3,1899.42,46.14,5.587,19.2735,1703.53
50011,frame_50011.png,31.87,21.65,4.333,3.438,29.6516,23.7213,3293.12,2142.67,22.17,3.365,23.7213,1905.27
50041,frame_50041.png,38.29,27.47,3.773,3.084,29.6516,22.2387,3309.65,2257.01,21.17,3.416,22.2387,2103.58
50071,frame_50071.png,36.3,25.5,3.979,3.152,29.6516,20.7561,3295.69,2237.44,28.0,3.521,22.2387,2084.68
50101,frame_50101.png,43.21,31.12,4.243,3.431,23.7213,17.791,2736.22,1749.17,29.6,4.266,17.791,1531.62
50131,frame_50131.png,31.09,20.51,4.366,3.03,29.6516,22.2387,3138.21,2015.78,21.65,3.441,23.7213,1858.4
50161,frame_50161.png,30.65,20.53,4.229,2.823,35.5819,26.6864,3594.04,2355.7,23.04,3.219,26.6864,2150.9
50191,frame_50191.png,28.24,18.58,4.032,3.42,29.6516,23.7213,3108.83,2021.81,22.4,3.764,23.7213,1851.42
50221,frame_50221.png,38.22,25.89,5.441,3.787,20.7561,17.791,2857.5,1720.38,23.69,3.785,17.791,1623.53
50251,frame_50251.png,29.96,19.17,4.346,3.148,29.6516,23.7213,3159.17,2001.79,20.64,3.35,23.7213,1847.65
50281,frame_50281.png,28.94,19.14,4.314,3.237,31.1342,25.2039,3278.11,2116.75,21.08,3.517,25.2039,1943.66
50311,frame_50311.png,31.38,21.55,4.592,3.232,38.5471,28.169,4189.58,2799.99,24.25,3.377,28.169,2536.3
50341,frame_50341.png,30.9,20.96,4.581,3.235,31.1342,23.7213,3180.4,2026.39,21.6,3.195,23.7213,1867.83
50371,frame_50371.png,31.43,21.64,4.382,3.009,29.6516,23.7213,3173.53,2003.13,21.79,3.074,23.7213,1858.65
50401,frame_50401.png,28.47,20.17,4.278,3.054,38.5471,29.6516,3995.15,2689.15,23.44,3.176,29.6516,2424.21
50431,frame_50431.png,34.8,24.53,4.932,3.664,26.6864,20.7561,3012.37,1867.85,23.28,3.418,20.7561,1748.6
50461,frame_50461.png,33.06,23.5,4.664,3.392,31.1342,23.7213,3263.97,2085.64,23.84,3.227,23.7213,1941.86
50491,frame_50491.png,33.67,23.6,4.473,3.32,29.6516,23.7213,3238.94,2052.44,25.13,3.39,23.7213,1916.41
50521,frame_50521.png,30.87,22.53,4.207,3.292,35.5819,26.6864,3434.39,2226.95,25.63,3.423,26.6864,2045.21
50551,frame_50551.png,33.95,24.21,4.487,3.251,31.1342,23.7213,3275.27,2119.84,26.03,3.27,25.2039,1972.75
50581,frame_50581.png,30.31,20.8,4.097,3.221,35.5819,26.6864,3401.92,2235.05,23.75,3.306,26.6864,2054.8
50611,frame_50611.png,31.2,21.69,4.189,3.164,35.5819,26.6864,3391.5,2211.11,24.96,3.271,26.6864,2049.14
50641,frame_50641.png,30.63,21.53,4.113,3.178,37.0645,28.169,3463.1,2258.73,23.89,3.271,28.169,2076.64
50671,frame_50671.png,33.56,23.87,4.343,2.951,38.5471,28.169,3750.65,2545.44,27.76,3.001,28.169,2343.2
50701,frame_50701.png,32.71,23.07,4.16,2.994,34.0993,25.2039,3441.97,2280.34,25.94,3.053,26.6864,2141.5
50731,frame_50731.png,30.73,21.59,4.305,3.256,34.0993,26.6864,3479.28,2323.65,25.22,3.275,26.6864,2167.92
50761,frame_50761.png,32.45,22.71,4.213,3.174,34.0993,25.2039,3414.65,2276.03,26.59,3.206,26.6864,2111.44
50791,frame_50791.png,30.59,21.28,4.284,3.296,35.5819,28.169,3584.69,2420.51,24.84,3.28,28.169,2247.45
50821,frame_50821.png,31.37,21.49,4.142,3.257,37.0645,28.169,3695.16,2487.46,26.31,3.362,28.169,2308.2
50851,frame_50851.png,30.65,21.23,4.124,3.275,37.0645,28.169,3752.88,2543.0,25.67,3.393,29.6516,2361.44
50881,frame_50881.png,30.17,20.97,3.904,3.123,37.0645,28.169,3674.52,2473.92,26.0,3.235,28.169,2293.22
50911,frame_50911.png,30.3,21.65,4.567,3.74,34.0993,26.6864,3479.11,2267.2,24.8,3.601,26.6864,2073.95
50941,frame_50941.png,34.56,24.37,4.799,3.905,31.1342,25.2039,3485.51,2266.06,25.64,3.726,25.2039,2091.77
50971,frame_50971.png,30.33,20.92,4.503,3.871,35.5819,28.169,3660.95,2422.82,24.47,3.867,28.169,2210.44
51001,frame_51001.png,32.71,23.12,4.753,4.002,31.1342,25.2039,3569.65,2306.84,25.42,4.075,25.2039,2116.66
51031,frame_51031.png,38.18,29.28,5.101,4.442,34.0993,26.6864,3577.76,2356.03,37.89,4.757,26.6864,2132.72
51061,frame_51061.png,33.7,23.15,5.174,3.995,29.6516,23.7213,3289.64,2039.57,23.86,4.129,23.7213,1900.26
51091,frame_51091.png,29.54,19.52,4.482,3.465,31.1342,25.2039,3250.52,2045.33,21.37,3.669,25.2039,1894.44
51121,frame_51121.png,34.43,24.58,4.962,3.924,26.6864,22.2387,3144.62,1974.5,27.35,4.214,22.2387,1829.6
51151,frame_51151.png,33.54,21.95,4.861,3.63,37.0645,29.6516,4119.84,2742.34,28.36,3.996,29.6516,2461.81
51181,frame_51181.png,30.53,21.14,4.533,3.49,34.0993,26.6864,3411.69,2269.24,22.34,3.747,26.6864,2108.99
51211,frame_51211.png,30.34,20.49,4.37,3.472,34.0993,26.6864,3428.0,2284.66,21.92,3.621,26.6864,2124.79
51241,frame_51241.png,30.53,21.77,4.328,3.417,35.5819,26.6864,3480.84,2333.29,23.13,3.61,26.6864,2175.13
51271,frame_51271.png,30.47,22.06,4.317,3.452,35.5819,26.6864,3480.83,2327.07,23.3,3.676,28.169,2171.74
51301,frame_51301.png,30.08,21.41,4.342,3.803,35.5819,26.6864,3467.8,2325.04,23.02,3.829,28.169,2165.84
51331,frame_51331.png,30.18,21.63,4.399,3.686,35.5819,28.169,3478.39,2339.72,23.27,3.889,28.169,2181.97
51361,frame_51361.png,30.5,21.54,4.317,3.6,35.5819,26.6864,3478.12,2309.05,22.79,3.745,26.6864,2150.25
51391,frame_51391.png,29.37,21.0,4.584,3.607,35.5819,28.169,3576.01,2385.33,22.67,3.734,28.169,2219.82
51421,frame_51421.png,33.95,24.16,4.769,3.844,31.1342,23.7213,3389.0,2194.01,24.6,3.848,25.2039,2059.65
51451,frame_51451.png,29.74,21.55,4.357,3.541,35.5819,28.169,3550.6,2334.78,22.97,3.793,28.169,2175.52
51481,frame_51481.png,30.85,22.65,4.378,3.598,35.5819,28.169,3581.68,2378.24,24.06,3.719,28.169,2214.42
51511,frame_51511.png,32.64,23.74,4.974,4.025,31.1342,25.2039,3462.38,2241.61,23.67,4.027,25.2039,2103.57
51541,frame_51541.png,30.22,22.39,4.418,3.544,35.5819,28.169,3598.41,2376.98,23.95,3.744,28.169,2212.23
51571,frame_51571.png,34.17,24.94,4.679,3.626,31.1342,25.2039,3462.45,2220.73,25.08,3.679,25.2039,2081.98
51601,frame_51601.png,30.79,22.99,4.488,3.644,35.5819,28.169,3605.47,2376.55,23.83,3.616,28.169,2206.77
51631,frame_51631.png,29.95,22.24,4.413,3.635,37.0645,28.169,3650.03,2410.25,23.32,3.745,28.169,2238.46
51661,frame_51661.png,29.92,22.41,4.358,3.516,35.5819,28.169,3633.45,2411.27,23.26,3.749,28.169,2243.15
51691,frame_51691.png,34.45,25.76,4.607,3.802,32.6168,25.2039,3522.87,2285.47,25.93,3.704,25.2039,2128.32
51721,frame_51721.png,29.8,22.29,4.082,3.469,37.0645,28.169,3637.03,2403.45,23.27,3.608,28.169,2210.29
51751,frame_51751.png,29.14,20.32,4.231,3.553,35.5819,28.169,3678.35,2399.65,22.05,3.398,28.169,2176.95
51781,frame_51781.png,30.99,20.91,4.23,3.44,37.0645,28.169,3730.39,2463.74,21.79,3.633,28.169,2280.78
51811,frame_51811.png,26.69,17.58,4.21,3.282,32.6168,25.2039,3021.58,1896.38,20.37,3.412,23.7213,1748.25
51841,frame_51841.png,26.17,17.11,3.98,3.202,29.6516,23.7213,2850.41,1755.59,19.3,3.424,23.7213,1630.8
51871,frame_51871.png,26.99,17.12,3.856,3.276,31.1342,23.7213,2973.85,1848.18,19.54,3.602,23.7213,1712.33
51901,frame_51901.png,27.59,17.17,4.001,3.589,29.6516,22.2387,2811.27,1707.71,19.3,3.818,22.2387,1585.52
51931,frame_51931.png,25.91,16.56,4.164,3.601,31.1342,23.7213,2917.48,1800.54,18.47,3.742,23.7213,1670.36
51961,frame_51961.png,26.29,17.03,3.964,3.381,31.1342,23.7213,2941.31,1802.58,18.77,3.734,23.7213,1675.86
51991,frame_51991.png,26.05,17.38,4.023,3.436,29.6516,23.7213,2834.85,1744.63,18.4,3.673,23.7213,1625.97
52021,frame_52021.png,27.15,17.06,3.992,3.637,29.6516,23.7213,2770.76,1719.08,19.31,3.719,22.2387,1551.11
52051,frame_52051.png,32.31,23.67,4.85,3.641,35.5819,28.169,3870.21,2514.79,24.0,3.674,28.169,2343.84
52081,frame_52081.png,32.29,23.53,4.731,3.773,35.5819,28.169,3921.13,2527.55,24.22,3.751,28.169,2345.83
52111,frame_52111.png,27.64,21.05,4.475,3.578,40.0297,32.6168,4125.77,2764.97,22.88,3.693,31.1342,2545.96
52141,frame_52141.png,27.44,19.58,4.321,3.416,40.0297,32.6168,4143.46,2779.37,20.92,3.549,31.1342,2555.7
52171,frame_52171.png,31.47,23.38,4.871,3.941,37.0645,28.169,3989.97,2577.22,22.41,4.172,28.169,2298.87
52201,frame_52201.png,32.2,23.73,4.806,3.877,37.0645,28.169,4048.66,2659.61,24.08,3.773,29.6516,2464.04
52231,frame_52231.png,29.5,21.67,4.275,3.653,41.5122,32.6168,4306.47,2915.54,22.54,3.697,32.6168,2693.05
52261,frame_52261.png,31.02,23.49,4.697,4.047,37.0645,29.6516,4080.8,2682.94,24.64,4.017,29.6516,2481.94
52291,frame_52291.png,34.71,26.6,5.145,4.69,37.0645,28.169,3856.1,2451.21,22.98,5.715,28.169,2121.08
52321,frame_52321.png,31.89,23.97,4.786,4.13,40.0297,31.1342,4299.16,2894.33,24.64,4.06,31.1342,2670.9
52351,frame_52351.png,32.63,25.69,4.759,4.014,38.5471,31.1342,4188.83,2791.83,23.53,4.216,29.6516,2493.24
52381,frame_52381.png,31.25,23.48,4.644,4.179,40.0297,31.1342,4357.91,2934.01,23.6,4.125,31.1342,2703.59
52411,frame_52411.png,31.21,23.47,4.71,4.07,40.0297,31.1342,4539.29,3091.99,24.35,4.071,31.1342,2860.96
52441,frame_52441.png,31.29,23.36,4.467,3.808,40.0297,31.1342,4364.48,2965.32,24.34,3.942,31.1342,2744.86
52471,frame_52471.png,30.64,24.0,4.509,4.086,40.0297,31.1342,4393.04,2966.27,23.61,4.109,31.1342,2678.99
52501,frame_52501.png,38.05,26.2,4.914,3.86,38.5471,29.6516,4179.4,2581.69,35.38,4.579,28.169,2218.81
52531,frame_52531.png,36.74,26.76,4.643,3.916,32.6168,25.2039,3611.88,2080.92,36.83,4.5,25.2039,1785.07
52561,frame_52561.png,36.06,27.45,4.78,3.821,31.1342,23.7213,3400.56,1810.19,41.94,4.874,22.2387,1552.61
52591,frame_52591.png,31.58,22.58,4.765,3.829,16.3084,13.3432,2016.24,754.5,30.65,4.766,13.3432,694.52
52621,frame_52621.png,29.39,20.11,4.902,4.481,11.8606,10.3781,1923.28,595.12,29.26,5.558,10.3781,559.71
52651,frame_52651.png,26.51,16.08,4.064,4.035,13.3432,10.3781,1524.61,558.0,25.36,5.958,10.3781,519.03
52681,frame_52681.png,36.88,26.09,4.065,4.161,11.8606,10.3781,1620.98,775.36,29.11,5.36,10.3781,718.32
52711,frame_52711.png,34.53,23.19,3.779,4.25,13.3432,11.8606,1657.76,772.58,28.2,5.147,11.8606,736.76
52741,frame_52741.png,54.65,41.99,5.603,4.715,16.3084,13.3432,2735.13,1430.44,65.12,6.428,13.3432,1316.06
52771,frame_52771.png,33.27,25.43,4.918,4.393,37.0645,28.169,4022.44,2530.56,25.68,4.124,28.169,2212.65
52801,frame_52801.png,33.15,24.23,5.112,4.397,37.0645,29.6516,4048.95,2535.12,25.47,4.251,29.6516,2324.57
52831,frame_52831.png,33.05,24.51,4.8,4.226,37.0645,29.6516,4086.31,2573.39,25.75,4.266,29.6516,2363.33
52861,frame_52861.png,33.27,24.76,4.753,4.047,38.5471,29.6516,4140.76,2624.71,25.53,4.113,29.6516,2410.48
52891,frame_52891.png,33.39,25.12,4.79,4.257,38.5471,29.6516,4160.36,2652.76,26.25,4.356,29.6516,2442.63
52921,frame_52921.png,30.76,22.76,4.699,4.242,38.5471,29.6516,4169.78,2651.53,24.01,4.226,29.6516,2437.1
52951,frame_52951.png,32.55,24.92,4.643,4.171,38.5471,29.6516,4175.36,2680.45,25.26,4.193,31.1342,2463.5
52981,frame_52981.png,34.55,26.68,5.345,4.377,40.0297,31.1342,4205.42,2605.41,23.92,5.572,29.6516,2264.34
53011,frame_53011.png,32.23,24.21,4.836,3.928,42.9948,32.6168,4551.2,2954.73,24.81,4.062,32.6168,2697.14
53041,frame_53041.png,31.56,23.9,4.845,3.897,42.9948,34.0993,4620.48,3009.84,24.17,4.123,34.0993,2742.96
53071,frame_53071.png,34.0,26.73,5.542,4.472,37.0645,28.169,3980.22,2463.42,25.12,4.82,28.169,2186.94
